Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Supplier Name,Supplier Contact,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Availability (Online/Store),Minimum Order Quantity,Return Policy,Seasonal Product,Supplier Location,Manufacturing Process,Product Ratings,Product Images
5WB8ZR1P,Laptop,Home Appliances,Product_3O9BO,437.78,95,Supplier_I8U,C5OF0@supplier.com,3,17x11x8 cm,2023-07-30,2025-01-01,VKK69F,"MWC,LJF",Red/Small,Both,1,Exchange Only,No,Location_IXLMI,Manual,5,img_OQV6S.jpg
BODITG5N,Monitor,Home Appliances,Product_6GNMX,261.38,99,Supplier_25S,9K1T9@supplier.com,3,20x13x9 cm,2023-07-30,2024-01-01,X5DI2E,"QLT,G7Z",Green/Large,Store,2,Exchange Only,No,Location_XPONY,Manual,4,img_Z5NRF.jpg
3NNU93DS,Monitor,Home Appliances,Product_86PTT,163.66,60,Supplier_AG8,1OBDJ@supplier.com,2,7x13x9 cm,2023-01-01,2024-01-01,GTJFRR,"H9Y,5LO",Blue/Medium,Both,3,Exchange Only,Yes,Location_FIZ50,Manual,2,img_HTMEW.jpg
FYM46R9G,Laptop,Clothing,Product_ZV5I8,51.59,29,Supplier_ZC7,4F69S@supplier.com,1,19x11x20 cm,2023-01-01,2026-01-01,QIZSWS,"OJF,8KB",Green/Large,Store,1,Exchange Only,No,Location_CG8BK,Automated,3,img_VR707.jpg
U52TYKDO,Laptop,Clothing,Product_XY3D6,315.3,57,Supplier_WQ1,IN2XF@supplier.com,3,7x9x16 cm,2023-01-01,2025-01-01,826X2F,"FF3,AGB",Blue/Medium,Online,4,Exchange Only,No,Location_3QCRD,Automated,1,img_HG11O.jpg
64YGTFS3,Headphones,Clothing,Product_49H8Y,168.67,53,Supplier_OYW,UM153@supplier.com,3,18x11x12 cm,2023-01-01,2024-01-01,AIY8H7,"99O,Z2N",Red/Small,Both,1,30 Days,No,Location_SNNGT,Manual,2,img_YFWHF.jpg
S3DG26HH,Monitor,Clothing,Product_WIR44,320.27,52,Supplier_L97,K2BMK@supplier.com,1,6x15x9 cm,2023-03-15,2026-01-01,BSBSHG,"HXW,2N7",Green/Large,Online,1,No Returns,Yes,Location_8S315,Manual,4,img_VLLK2.jpg
ZAPY7DDY,Monitor,Electronics,Product_LQOQ2,136.42,6,Supplier_OWR,I4346@supplier.com,1,11x10x5 cm,2023-01-01,2026-01-01,V9CO4S,"FR9,8P3",Red/Small,Both,2,30 Days,No,Location_W53SD,Manual,3,img_FLRIG.jpg
XBCM8C7V,Monitor,Clothing,Product_S2QZC,371.16,84,Supplier_52G,X9JSB@supplier.com,3,12x20x19 cm,2023-07-30,2024-01-01,U5XR17,"YFD,BJ8",Green/Large,Both,1,No Returns,No,Location_XCYZX,Manual,2,img_C8REI.jpg
GLI0LXUN,Smartphone,Electronics,Product_VTE5Z,221.7,50,Supplier_EZM,38EJ4@supplier.com,1,11x5x7 cm,2023-03-15,2024-01-01,CNJKBA,"RIR,BLO",Green/Large,Store,3,Exchange Only,Yes,Location_GNA0C,Manual,5,img_V8GB5.jpg
I3P0UHBK,Laptop,Electronics,Product_8YBK7,15.73,7,Supplier_CDM,E9Q99@supplier.com,3,12x10x5 cm,2023-01-01,2025-01-01,OMV4Q0,"XJX,IV3",Green/Large,Store,5,No Returns,No,Location_O38ZU,Automated,3,img_SO9L8.jpg
DBS9OOWC,Laptop,Clothing,Product_JZEJ2,470.62,67,Supplier_GY7,2S1QM@supplier.com,2,16x15x20 cm,2023-03-15,2024-01-01,48FPO5,"G41,GP4",Red/Small,Both,5,No Returns,No,Location_MDO00,Manual,3,img_3GIWO.jpg
WB65WNAG,Headphones,Electronics,Product_TDLZI,354.63,91,Supplier_MUA,1QKS3@supplier.com,2,5x15x5 cm,2023-07-30,2024-01-01,PBM26R,"JLV,HR3",Green/Large,Online,2,Exchange Only,Yes,Location_J35DG,Automated,4,img_4XQK4.jpg
5ZJFQUER,Smartphone,Clothing,Product_AEY0B,43.21,75,Supplier_UKU,9O1UP@supplier.com,1,6x6x10 cm,2023-07-30,2024-01-01,ZMKKX1,"GHZ,WL4",Red/Small,Online,2,Exchange Only,Yes,Location_2MG9U,Automated,4,img_WO2IR.jpg
6KCFOSTT,Laptop,Electronics,Product_SZ68V,356.64,45,Supplier_OYC,YLUTP@supplier.com,2,18x18x7 cm,2023-03-15,2024-01-01,CPL1H1,"VD6,P6K",Blue/Medium,Both,5,No Returns,No,Location_2MHX3,Manual,2,img_GRKUB.jpg
I4NA33NB,Smartphone,Home Appliances,Product_LRU9T,335.39,94,Supplier_KMO,EMQ95@supplier.com,3,14x19x14 cm,2023-01-01,2024-01-01,4VKAIX,"R5V,0BH",Blue/Medium,Store,3,30 Days,Yes,Location_D2TUJ,Manual,2,img_NKY92.jpg
4J8FBAWE,Headphones,Home Appliances,Product_KDT1P,485.43,76,Supplier_MB2,4FY2P@supplier.com,2,13x10x20 cm,2023-01-01,2026-01-01,31NIMF,"LF8,E48",Red/Small,Online,2,No Returns,Yes,Location_F9SIM,Automated,3,img_GNNIX.jpg
YOSB5ZWA,Laptop,Clothing,Product_PPT3D,104.18,95,Supplier_VZ7,6IBXJ@supplier.com,2,12x12x10 cm,2023-03-15,2024-01-01,637EVL,"N1Y,8V0",Red/Small,Store,2,Exchange Only,No,Location_Z45RC,Manual,5,img_2F9XT.jpg
2OTX3HLV,Monitor,Clothing,Product_9NL4Y,398.01,38,Supplier_K9F,XZONN@supplier.com,3,19x5x18 cm,2023-07-30,2024-01-01,3RAF5A,"MX3,ECE",Green/Large,Store,5,30 Days,No,Location_XSN97,Automated,4,img_Y9N0M.jpg
4MVA3T4O,Smartphone,Clothing,Product_3117F,325.41,62,Supplier_DXX,9BK5B@supplier.com,3,7x13x17 cm,2023-07-30,2026-01-01,8IA8BJ,"W7W,1I7",Red/Small,Online,2,30 Days,Yes,Location_Q6OFR,Automated,5,img_0PV3U.jpg
5RW9CNJR,Laptop,Electronics,Product_8CNGA,19.0,4,Supplier_5FG,VVUGU@supplier.com,2,7x6x17 cm,2023-07-30,2024-01-01,M01PY6,"IG1,130",Green/Large,Both,5,30 Days,Yes,Location_5G0QU,Manual,1,img_JNZNK.jpg
BYWG9UVG,Laptop,Electronics,Product_JFCED,230.8,11,Supplier_MID,ZO8GD@supplier.com,1,11x15x15 cm,2023-03-15,2026-01-01,P1K0MA,"JAF,KIF",Red/Small,Online,5,Exchange Only,No,Location_ZV4M2,Automated,4,img_3V3SR.jpg
ZARX343O,Smartphone,Clothing,Product_4FNNH,244.22,19,Supplier_SL5,HHFW7@supplier.com,3,15x19x5 cm,2023-03-15,2024-01-01,T7317Q,"W8I,YPD",Red/Small,Both,4,No Returns,Yes,Location_42QNR,Automated,5,img_BV5QE.jpg
N85U1H7V,Smartphone,Home Appliances,Product_EUA6I,374.5,70,Supplier_OD4,ZQAEW@supplier.com,1,14x10x14 cm,2023-07-30,2024-01-01,POZC7K,"EJ2,B3D",Blue/Medium,Online,4,Exchange Only,Yes,Location_W1CHA,Manual,2,img_RCZ5Z.jpg
1XXKOOJT,Monitor,Home Appliances,Product_4B61V,364.89,64,Supplier_NST,ZY6EE@supplier.com,1,6x7x16 cm,2023-01-01,2026-01-01,TQFSKE,"G7Y,3A1",Green/Large,Both,5,No Returns,Yes,Location_EFYKG,Manual,2,img_YOSXZ.jpg
OFML55OY,Laptop,Electronics,Product_ZMMRV,269.24,62,Supplier_GW5,04YGB@supplier.com,1,16x19x20 cm,2023-03-15,2026-01-01,8DZ22B,"2TC,5WC",Green/Large,Online,5,Exchange Only,Yes,Location_2AN68,Automated,3,img_10921.jpg
8VVOM0XN,Monitor,Home Appliances,Product_SSW5L,147.79,85,Supplier_LAZ,9DODF@supplier.com,1,19x11x6 cm,2023-03-15,2024-01-01,IDKTH1,"E4C,IDB",Green/Large,Online,1,No Returns,Yes,Location_7TQFH,Automated,2,img_YK473.jpg
PYOSJPZV,Smartphone,Home Appliances,Product_F1A98,352.43,24,Supplier_VG5,N0DOK@supplier.com,3,12x19x18 cm,2023-07-30,2026-01-01,P9MQ2V,"WAY,0CH",Blue/Medium,Online,5,30 Days,No,Location_6XP77,Automated,3,img_D6NT7.jpg
334WJCIZ,Laptop,Home Appliances,Product_HJ0PJ,335.2,91,Supplier_O1Y,Z31SN@supplier.com,2,12x7x10 cm,2023-07-30,2026-01-01,MGXCEF,"4LD,OAZ",Red/Small,Both,5,30 Days,No,Location_HLLOB,Automated,5,img_WEUCX.jpg
M0CTOCDU,Headphones,Clothing,Product_10YXB,274.97,56,Supplier_LXQ,IV28R@supplier.com,1,13x17x10 cm,2023-01-01,2026-01-01,Q6CT2E,"JSY,EJ4",Green/Large,Both,1,No Returns,No,Location_SI68B,Manual,2,img_0VFCF.jpg
AY7A9G3O,Laptop,Electronics,Product_0EIM9,140.76,18,Supplier_DKQ,IW5Z5@supplier.com,1,20x20x15 cm,2023-03-15,2025-01-01,L8N2HZ,"AU0,XIS",Blue/Medium,Online,1,No Returns,Yes,Location_X7RRL,Automated,5,img_RG3DS.jpg
VDJBS7QC,Headphones,Home Appliances,Product_0GNYV,188.2,19,Supplier_QXK,XYQ8Z@supplier.com,2,14x9x9 cm,2023-03-15,2024-01-01,CQTVB5,"WLX,Y2M",Red/Small,Both,1,30 Days,Yes,Location_NLROZ,Automated,5,img_J51Q6.jpg
R69E0PF8,Laptop,Electronics,Product_MPCLY,414.8,45,Supplier_5SE,B6D5M@supplier.com,1,6x8x19 cm,2023-07-30,2026-01-01,62IREM,"MLO,UL3",Red/Small,Online,1,Exchange Only,No,Location_V8NDF,Manual,5,img_PEVL1.jpg
0YTEU7DZ,Laptop,Home Appliances,Product_WZDK2,223.03,90,Supplier_J92,LGYYG@supplier.com,2,20x7x9 cm,2023-01-01,2025-01-01,83CW99,"4MG,TEN",Green/Large,Online,4,30 Days,No,Location_9X6W8,Manual,4,img_O3I5J.jpg
VVNAFO8L,Laptop,Clothing,Product_MZDKI,168.71,14,Supplier_J5R,FMU4Y@supplier.com,1,5x6x6 cm,2023-03-15,2025-01-01,PA7OGM,"JN0,T3F",Red/Small,Online,1,30 Days,No,Location_ZF32O,Manual,3,img_IBCN7.jpg
JI0JCSPO,Headphones,Clothing,Product_56IDE,60.93,35,Supplier_B7P,UZWMF@supplier.com,3,11x13x16 cm,2023-07-30,2024-01-01,6IWQE9,"LC4,W16",Green/Large,Store,3,Exchange Only,Yes,Location_KV2D9,Manual,3,img_64L2D.jpg
WFC2VC98,Smartphone,Home Appliances,Product_EB3N1,359.1,18,Supplier_XXT,WCZCU@supplier.com,3,5x16x10 cm,2023-07-30,2026-01-01,NV7RQ0,"C5N,UAU",Red/Small,Online,1,30 Days,No,Location_X294N,Manual,3,img_EVLV3.jpg
HPPNDBNA,Laptop,Clothing,Product_X0SXK,43.86,58,Supplier_BZK,62F0T@supplier.com,1,9x9x15 cm,2023-01-01,2024-01-01,D6DEOR,"63S,2XF",Blue/Medium,Both,2,Exchange Only,No,Location_M5MHM,Automated,2,img_DEI8W.jpg
HQ7RI1CY,Laptop,Home Appliances,Product_HILYP,45.11,3,Supplier_QA8,B4DUT@supplier.com,2,6x12x20 cm,2023-03-15,2026-01-01,3W8GUS,"S1G,T5I",Blue/Medium,Store,4,Exchange Only,No,Location_AHDZT,Manual,3,img_21I3F.jpg
GZG66RQY,Headphones,Clothing,Product_CDZ2W,394.22,91,Supplier_FXO,CQ6O3@supplier.com,2,14x10x16 cm,2023-07-30,2025-01-01,T1A4IK,"EZP,NLB",Green/Large,Both,3,30 Days,Yes,Location_FNEY1,Automated,4,img_YNFVY.jpg
T2BOTJJX,Laptop,Clothing,Product_F9IIT,435.01,46,Supplier_E6W,JK9ZC@supplier.com,1,7x7x15 cm,2023-07-30,2025-01-01,UOOD2K,"XIZ,BNS",Blue/Medium,Store,5,No Returns,No,Location_IKX3H,Automated,2,img_GSVOP.jpg
6JF0R404,Laptop,Home Appliances,Product_613ZN,44.47,14,Supplier_FIC,GCNV0@supplier.com,1,15x11x14 cm,2023-01-01,2025-01-01,5OS5JM,"U6Z,EUS",Green/Large,Online,4,Exchange Only,Yes,Location_8MFH1,Automated,1,img_7NWZX.jpg
HWXK7FOC,Smartphone,Clothing,Product_WAWPG,36.46,70,Supplier_V8M,PUKZY@supplier.com,2,11x15x12 cm,2023-03-15,2024-01-01,SE1Q7P,"FNL,9NU",Red/Small,Store,5,30 Days,No,Location_JMNZG,Automated,2,img_YFCLG.jpg
I9RZL9X5,Monitor,Clothing,Product_W9A8S,22.12,18,Supplier_9G2,1GYM7@supplier.com,2,11x11x8 cm,2023-01-01,2024-01-01,UR4G03,"LKJ,LRT",Blue/Medium,Store,5,No Returns,No,Location_T6C8D,Manual,1,img_RC8GK.jpg
VD2INZ3A,Monitor,Electronics,Product_PYQLL,269.54,66,Supplier_AOC,TRPPW@supplier.com,2,17x20x13 cm,2023-07-30,2026-01-01,A8L8HJ,"XYC,9W5",Green/Large,Store,5,30 Days,No,Location_K30R3,Automated,4,img_LPILG.jpg
XI4G2Y0C,Smartphone,Home Appliances,Product_9PXEL,210.65,45,Supplier_76K,RY96C@supplier.com,2,9x15x11 cm,2023-03-15,2026-01-01,ZALRP0,"Z34,TGG",Green/Large,Both,1,No Returns,No,Location_55L6T,Manual,3,img_F1PRL.jpg
C2DJLDCB,Headphones,Clothing,Product_WK3SM,77.3,61,Supplier_ZKV,1MFLB@supplier.com,2,7x7x12 cm,2023-03-15,2026-01-01,EPHUGC,"3ZY,NMB",Red/Small,Store,4,No Returns,Yes,Location_33EVK,Manual,1,img_TLWQL.jpg
4ZP331AT,Headphones,Electronics,Product_6U5Z3,362.28,23,Supplier_2J8,TB6OE@supplier.com,2,8x19x17 cm,2023-03-15,2025-01-01,AIA02C,"9JS,WOL",Blue/Medium,Online,4,Exchange Only,No,Location_QJIWL,Automated,3,img_LBG06.jpg
LPYDMHKA,Laptop,Home Appliances,Product_WTDJ9,53.12,70,Supplier_RF7,TOEOE@supplier.com,1,12x15x13 cm,2023-01-01,2026-01-01,MO4NDH,"9HW,8IA",Red/Small,Online,2,30 Days,No,Location_2XMMZ,Automated,1,img_DE4MA.jpg
L5OCF662,Monitor,Electronics,Product_ZHTO2,30.28,3,Supplier_X7Z,61FMW@supplier.com,3,16x20x14 cm,2023-01-01,2025-01-01,7REW9C,"R4J,DFY",Red/Small,Both,3,Exchange Only,No,Location_FM4J9,Automated,2,img_KH9YG.jpg
BYFLJLWL,Laptop,Home Appliances,Product_DNZ5H,271.43,26,Supplier_SN4,G1NKY@supplier.com,2,8x17x7 cm,2023-03-15,2025-01-01,DXH2FC,"K26,VKX",Blue/Medium,Online,3,No Returns,Yes,Location_PMA8D,Automated,3,img_HT7Y3.jpg
WI7UDY69,Laptop,Home Appliances,Product_EWLIM,371.42,97,Supplier_C9N,SUZN7@supplier.com,1,14x11x6 cm,2023-07-30,2024-01-01,SKS8MC,"PXS,ZPW",Green/Large,Online,5,No Returns,No,Location_5WYRL,Manual,1,img_A7EGM.jpg
QLYMYZ8T,Laptop,Electronics,Product_823BH,212.39,90,Supplier_AHG,FE1JK@supplier.com,3,18x5x14 cm,2023-01-01,2026-01-01,JPEW8Q,"T00,P28",Red/Small,Store,1,30 Days,Yes,Location_JYRWL,Automated,3,img_KUJIZ.jpg
EQCOM2DC,Smartphone,Clothing,Product_7JMEO,326.99,58,Supplier_IKJ,GGJV4@supplier.com,1,15x7x13 cm,2023-07-30,2025-01-01,UK4KEC,"F0O,TB6",Green/Large,Both,5,30 Days,Yes,Location_79025,Manual,2,img_BJ9E9.jpg
EFZ6FVT2,Laptop,Home Appliances,Product_ISDQA,250.93,59,Supplier_SGC,M2MUP@supplier.com,3,18x20x17 cm,2023-01-01,2025-01-01,ZTP4YC,"HH4,YGM",Red/Small,Online,5,30 Days,No,Location_2UQB6,Automated,4,img_9AHQF.jpg
O6RD9BL4,Laptop,Clothing,Product_KU7DN,366.74,81,Supplier_4WN,YIV86@supplier.com,2,11x20x12 cm,2023-07-30,2025-01-01,T5O086,"BPE,OBU",Green/Large,Store,4,Exchange Only,No,Location_1QKP1,Manual,2,img_95DV1.jpg
AKY9NONY,Smartphone,Electronics,Product_KE9JK,470.22,97,Supplier_QAY,95C7M@supplier.com,1,13x7x16 cm,2023-01-01,2026-01-01,VMMUGQ,"CES,XUG",Green/Large,Both,1,No Returns,Yes,Location_N4J3V,Automated,1,img_A9A7K.jpg
DT0F5ZMF,Headphones,Clothing,Product_DTBNS,305.89,19,Supplier_7L8,SCKV9@supplier.com,1,8x5x10 cm,2023-07-30,2025-01-01,F1F5XX,"ALW,MC0",Green/Large,Both,4,30 Days,No,Location_XDLIC,Manual,1,img_MP8MX.jpg
63QYWP5G,Monitor,Clothing,Product_P8V17,243.04,11,Supplier_WC2,ZL5Y0@supplier.com,3,10x16x9 cm,2023-07-30,2026-01-01,ZGZRSE,"6VU,752",Blue/Medium,Online,3,Exchange Only,No,Location_TAJPO,Manual,2,img_GAOSD.jpg
C8RTVI0W,Smartphone,Home Appliances,Product_NGJFH,389.57,91,Supplier_34T,E8W4M@supplier.com,2,20x16x5 cm,2023-01-01,2026-01-01,UU1GGE,"YNL,X9D",Blue/Medium,Both,3,30 Days,No,Location_2O3UF,Manual,2,img_IJERL.jpg
69U6C5YA,Monitor,Electronics,Product_K4LJO,495.63,61,Supplier_AGV,AWGGS@supplier.com,3,16x14x6 cm,2023-03-15,2026-01-01,Z5ONZH,"K6U,IOS",Red/Small,Store,1,30 Days,Yes,Location_UCDUX,Manual,5,img_W07CA.jpg
01CQLFWR,Monitor,Home Appliances,Product_CEMJ3,382.47,94,Supplier_X6B,3UBO7@supplier.com,3,18x12x6 cm,2023-01-01,2026-01-01,JFUE3T,"PA7,1T0",Green/Large,Store,3,Exchange Only,No,Location_W2R86,Manual,1,img_GRQ9O.jpg
61G40800,Laptop,Home Appliances,Product_BSUQZ,292.0,36,Supplier_1X5,KLTFD@supplier.com,2,14x16x7 cm,2023-03-15,2025-01-01,D6IBP9,"47Q,Y2H",Green/Large,Both,5,Exchange Only,Yes,Location_2OB4D,Manual,2,img_VFO49.jpg
JWHEARTL,Headphones,Clothing,Product_Z9J2K,36.88,31,Supplier_SET,66AIX@supplier.com,2,7x17x6 cm,2023-07-30,2025-01-01,M0J8SV,"0D0,9FL",Blue/Medium,Store,1,Exchange Only,No,Location_XUSR4,Manual,4,img_RPCEQ.jpg
34PG0C05,Headphones,Home Appliances,Product_JJR7H,188.29,22,Supplier_7H7,RCA1F@supplier.com,3,12x17x17 cm,2023-07-30,2024-01-01,EC62FF,"202,5WE",Blue/Medium,Store,1,30 Days,No,Location_CLR7R,Automated,3,img_KJ6YO.jpg
I5PUHOUA,Headphones,Clothing,Product_BOLC0,233.59,96,Supplier_V5W,32NDK@supplier.com,3,20x20x12 cm,2023-07-30,2025-01-01,GSPCM9,"MAJ,YGH",Green/Large,Both,2,30 Days,Yes,Location_U7SIZ,Automated,3,img_M25AO.jpg
9XMIET5X,Monitor,Home Appliances,Product_BHLU7,452.56,38,Supplier_VET,FRE8C@supplier.com,2,13x20x9 cm,2023-03-15,2024-01-01,O4VRPA,"3EK,DB9",Blue/Medium,Online,1,No Returns,No,Location_58OL4,Automated,1,img_8NXQN.jpg
FWAVHL3Q,Smartphone,Home Appliances,Product_UO044,305.71,41,Supplier_L9F,XTH4M@supplier.com,1,5x10x5 cm,2023-03-15,2026-01-01,RNB1I5,"Y3F,VQ5",Red/Small,Both,2,No Returns,Yes,Location_HYDL1,Manual,1,img_OA37M.jpg
EILN98CG,Headphones,Clothing,Product_2IW8D,24.23,29,Supplier_8YB,Z7HTM@supplier.com,1,20x16x20 cm,2023-03-15,2026-01-01,XQJ19P,"R9J,83I",Blue/Medium,Online,1,No Returns,Yes,Location_FZCLY,Manual,5,img_6HEMS.jpg
FQ7JKIHN,Monitor,Electronics,Product_WOK9S,61.08,83,Supplier_IOW,B0SCC@supplier.com,2,14x19x10 cm,2023-01-01,2024-01-01,43YUGV,"V7N,NZO",Blue/Medium,Both,3,No Returns,Yes,Location_EYXG3,Automated,3,img_AAV8Z.jpg
BCJBNKPD,Headphones,Clothing,Product_9MZI9,295.09,53,Supplier_MWM,42NSV@supplier.com,1,14x14x18 cm,2023-01-01,2026-01-01,68XY19,"0EW,ZGU",Blue/Medium,Both,2,30 Days,Yes,Location_GS9MQ,Automated,2,img_P4I9R.jpg
WR2PDYJI,Smartphone,Clothing,Product_6EH0O,303.83,41,Supplier_8LG,MBX4L@supplier.com,2,17x13x10 cm,2023-07-30,2024-01-01,A1IJ09,"NN0,P6Q",Blue/Medium,Store,4,Exchange Only,Yes,Location_VIOZV,Automated,2,img_2CTY9.jpg
XE3VYIK9,Laptop,Electronics,Product_8B49N,331.68,58,Supplier_6BE,FPSTB@supplier.com,1,8x14x9 cm,2023-07-30,2025-01-01,DNWDMY,"115,J5K",Blue/Medium,Store,3,No Returns,Yes,Location_KP96W,Manual,2,img_VKCYB.jpg
7VSIFX4M,Monitor,Home Appliances,Product_YT77A,445.08,37,Supplier_XB3,UE28D@supplier.com,3,20x13x16 cm,2023-03-15,2026-01-01,N688UI,"YRY,LNF",Blue/Medium,Both,1,30 Days,No,Location_RQC25,Automated,2,img_SKVM3.jpg
KJUFRW6V,Laptop,Home Appliances,Product_FQY02,166.96,76,Supplier_YLX,K7329@supplier.com,3,5x18x7 cm,2023-01-01,2024-01-01,3ECRUC,"9EM,ZCE",Green/Large,Online,3,30 Days,No,Location_3HLZZ,Manual,5,img_T0BKK.jpg
ZLMNH7XD,Smartphone,Home Appliances,Product_603QN,231.01,55,Supplier_8T4,QC8MY@supplier.com,2,15x16x12 cm,2023-03-15,2024-01-01,GKNPAF,"9GM,B6B",Blue/Medium,Both,2,Exchange Only,No,Location_1LUVE,Manual,5,img_SG2CX.jpg
2I7X3JWL,Headphones,Electronics,Product_J1RX9,182.13,63,Supplier_HJE,P3B2C@supplier.com,3,7x12x15 cm,2023-03-15,2025-01-01,9GBMLD,"XMG,A0A",Green/Large,Online,4,30 Days,No,Location_PNMGC,Manual,4,img_B947G.jpg
HJDS44ZY,Laptop,Home Appliances,Product_WM7QW,473.68,76,Supplier_9SH,3NKL6@supplier.com,3,18x8x20 cm,2023-01-01,2024-01-01,E6W2VJ,"BQ9,MWT",Green/Large,Store,5,No Returns,Yes,Location_3TKII,Manual,1,img_IYLHD.jpg
W90ZEQOA,Smartphone,Electronics,Product_BTA7A,120.5,57,Supplier_IMU,9A8ZW@supplier.com,3,5x6x10 cm,2023-03-15,2024-01-01,QXMP7B,"Z8M,MAK",Red/Small,Online,4,Exchange Only,No,Location_J4765,Automated,2,img_29SGN.jpg
LHMRKNVJ,Monitor,Electronics,Product_8VSI1,478.81,85,Supplier_UKG,DE53G@supplier.com,1,14x7x7 cm,2023-01-01,2026-01-01,7KPE11,"JB1,8QN",Green/Large,Online,1,30 Days,No,Location_Y7DQU,Automated,3,img_0J08J.jpg
SQQ9Y320,Monitor,Electronics,Product_XNS13,241.16,87,Supplier_NUS,NMC4T@supplier.com,3,13x14x9 cm,2023-01-01,2024-01-01,BLFXTI,"JL5,SPI",Blue/Medium,Store,2,30 Days,Yes,Location_D7WUE,Automated,5,img_GHI9M.jpg
LJR4KA0H,Laptop,Clothing,Product_S515U,320.17,17,Supplier_R23,RQPK0@supplier.com,3,10x10x15 cm,2023-07-30,2026-01-01,AX7XST,"K7L,X79",Red/Small,Both,5,Exchange Only,Yes,Location_LOQPK,Manual,5,img_0UYVA.jpg
AGAJ4MKR,Smartphone,Home Appliances,Product_XZNPF,25.83,38,Supplier_EDT,LEIIB@supplier.com,2,11x12x13 cm,2023-07-30,2025-01-01,EZM5AB,"V0T,I1B",Blue/Medium,Store,2,Exchange Only,No,Location_KKKYY,Manual,1,img_0XW3A.jpg
KD1GPB7M,Smartphone,Clothing,Product_S2144,51.96,60,Supplier_WVQ,OY53B@supplier.com,1,18x12x17 cm,2023-01-01,2025-01-01,RESB5I,"AHE,9CA",Green/Large,Store,2,Exchange Only,Yes,Location_DNZJD,Manual,2,img_LJJ1K.jpg
ATIYZGLF,Smartphone,Home Appliances,Product_4U2CI,130.88,41,Supplier_278,QSACU@supplier.com,1,9x14x12 cm,2023-03-15,2024-01-01,XA51GY,"UW0,CGV",Red/Small,Online,5,30 Days,No,Location_U1O89,Manual,4,img_FJF8C.jpg
2JTNJYHU,Smartphone,Clothing,Product_X4BHE,130.46,12,Supplier_S3K,AYCBV@supplier.com,1,6x15x10 cm,2023-07-30,2024-01-01,YU0VJH,"DCK,ARB",Blue/Medium,Online,3,Exchange Only,No,Location_6O0YB,Manual,5,img_JXHQ7.jpg
3PMVSVVE,Laptop,Electronics,Product_1KLV3,165.84,49,Supplier_RH0,KO7YJ@supplier.com,1,6x5x5 cm,2023-07-30,2026-01-01,49A7EN,"DY4,4RL",Green/Large,Online,2,No Returns,No,Location_YBRZE,Automated,2,img_SQ9L5.jpg
0IB2P8HA,Laptop,Electronics,Product_LTLT6,241.6,21,Supplier_8TR,AR12S@supplier.com,1,17x11x14 cm,2023-03-15,2024-01-01,5WPHQT,"JX2,AHY",Green/Large,Online,2,Exchange Only,Yes,Location_1I45D,Manual,4,img_COV77.jpg
ION26C6I,Laptop,Home Appliances,Product_BS80T,216.16,15,Supplier_B3D,Q5FJQ@supplier.com,2,19x16x20 cm,2023-01-01,2026-01-01,22CSRB,"X70,TS3",Green/Large,Online,1,30 Days,No,Location_11TSG,Manual,3,img_68F15.jpg
033PDZOR,Laptop,Clothing,Product_7OW0D,344.09,43,Supplier_A3P,Q7FXS@supplier.com,1,8x15x17 cm,2023-01-01,2024-01-01,RFHG51,"QRX,7JJ",Blue/Medium,Both,2,30 Days,Yes,Location_YJ83Y,Manual,5,img_62JNW.jpg
QCP6IIKF,Smartphone,Clothing,Product_ZR12O,413.65,52,Supplier_PA8,NR39Y@supplier.com,2,5x18x6 cm,2023-01-01,2026-01-01,OIYLB7,"C04,5ZK",Blue/Medium,Store,5,No Returns,No,Location_5W7XJ,Manual,4,img_Y201O.jpg
WAABHCD0,Monitor,Home Appliances,Product_JKIO3,96.52,85,Supplier_CGA,VT7AJ@supplier.com,2,7x20x14 cm,2023-07-30,2026-01-01,80MRYV,"1E3,ME3",Green/Large,Both,4,No Returns,Yes,Location_PCN0F,Manual,2,img_J8K9B.jpg
Q1OHMTXB,Monitor,Home Appliances,Product_A56HM,413.32,36,Supplier_U3J,56B71@supplier.com,2,12x5x13 cm,2023-03-15,2024-01-01,AU3805,"RG4,X3T",Red/Small,Online,4,Exchange Only,Yes,Location_ARB8I,Manual,2,img_P48CZ.jpg
L8348E2S,Smartphone,Home Appliances,Product_WIR3H,455.87,75,Supplier_ILL,BT4CA@supplier.com,3,16x7x20 cm,2023-01-01,2025-01-01,5Y1VID,"A5L,IIJ",Blue/Medium,Online,3,30 Days,Yes,Location_88S1Q,Automated,2,img_QUV3D.jpg
XITIIOBB,Headphones,Electronics,Product_0ZUBM,101.55,46,Supplier_V27,SESM9@supplier.com,2,5x10x14 cm,2023-07-30,2024-01-01,5AAEZ4,"ABA,S7Z",Green/Large,Online,4,No Returns,No,Location_66OPJ,Automated,2,img_Y5NAQ.jpg
OMUMA522,Laptop,Home Appliances,Product_NPU5L,38.19,28,Supplier_D1S,WUDZ3@supplier.com,2,13x12x15 cm,2023-03-15,2026-01-01,K3TLEN,"D7N,JN2",Green/Large,Store,1,No Returns,Yes,Location_DWCSY,Automated,2,img_YE1TT.jpg
